C#CC12C(=O)c3c4cnc1c3C42C#N,21.957059860229492
N#CC12C3=C4C(=O)C1C#CC(=C42)C=N3,23.36054229736328
O=C1c2cc3c4c(n2)CC13C#C4,33.7619743347168
O=C1c2nc3c4cc2C#CC1C43,32.43102264404297
C#CC12C(=O)c3cc1c1c(n3)C12,28.94739532470703
C#CC12C(=O)c3ccc(c1n3)C2C#N,21.941898345947266
N#CC12c3cc1c1nc3C#CC2C1=O,23.197919845581055
CC1c2c3cc4nc2C#CC41C3=O,28.20956802368164
C#CC1C(=O)c2cc3cc(n2)C31,31.886323928833008
O=C1C2=CC3=CC45C#CC13C4N25,18.714950561523438
N#CCC12C#Cc3ccc(nc31)C2=O,22.97675323486328
C#CC1C(=O)c2nc3c4cc2C4C31,30.678600311279297
C#CC1(C=O)C2=NC3=CC=C2C31C#N,17.46587371826172
C#CC12C(=O)c3cc1c1c(n3)C12C#N,21.850414276123047
N#CC12c3cc4c(nc31)C(=O)C2C#C4,27.296024322509766
C#CC12C(=O)C3=C4C=C1N=C3C42C,19.606185913085938
C#CC12Cc3cc1ncc3C2=O,28.04253387451172
C#CC12C(=O)c3nc1ccc3C2C#N,22.91907501220703
O=C1c2nc3c4c5c2CC45C1C#C3,30.16193199157715
N#CC1c2ncc3cc2C(=O)C1C#C3,25.743053436279297
N#CC1c2nc3ccc2C#CC31C=O,22.050031661987305
O=CC12C#Cc3cc4c(nc31)C42,28.548200607299805
C#CC1C(=O)c2cc3nc4c2C41C3,30.126585006713867
O=C1c2cc3c4nc2C#CC13C4,34.82610321044922
C#CC12C(=O)c3nc4c(cc31)C42C#N,24.53005027770996
CC1c2cc3nc4c2C1(C#C3)C4=O,29.12506103515625
N#CCC12C#Cc3cc(c1cn3)C2=O,20.38180160522461
C#CC12C(=O)c3cc(ncc31)C2C,23.809249877929688
C#CC12C(=O)C3=NC1=CC1=C3C12,21.197566986083984
CC12C#Cc3c(cncc31)C2=O,29.824323654174805
O=C1c2cc3c4nc2C1(C#C3)C4,32.79685974121094
C#CC12C(=O)C3=NC1=C1C=C3C12C#N,21.379457473754883
C#CC1C(=O)c2cc3cc(n2)C31,31.886323928833008
N#CCC12C#Cc3cc(c1cn3)C2=O,20.38180160522461
C#CC1C(=O)c2ccc3nc2CC31,31.391563415527344
C#CC12C(=O)c3cc4c1nc3CC42,28.922834396362305
C#CC1(C=O)c2ccnc(c2)C1C#N,19.85942840576172
C#CC12C(=O)c3nc4cc(c31)C42C#N,24.467025756835938
CC12C#Cc3ncc(cc31)C2=O,31.38970947265625
C#CC12C(=O)c3nc4c5c(c31)C4C52,28.986724853515625
C#CC12C(=O)c3ccc1c(n3)C2C,25.133712768554688
C#CC1C(=O)C2=NC3=CC=C2C31,20.398025512695312
C#CC12CC3C4=CC1=C(C2=O)C3=N4,25.027606964111328
O=C1c2cc3c4nc2C#CC1CC34,36.91392517089844
O=C1c2cc3c4nc2C1(C#C3)C4,32.79685974121094
C#CC12CC3c4cc1nc(c43)C2=O,25.36981964111328
N#CC1c2cc3c4c(n2)C#CC41C3=O,22.920223236083984
C#CC(C=O)C12C3=CC1=NC2=C3,17.877155303955078
C#CC1C(=O)c2ccc3c(n2)C31C#N,22.543771743774414
N#CCC1C#Cc2cc(ccn2)C1=O,27.25760269165039
C#CC1(C=O)Cc2ccnc1c2,25.106943130493164
C#CC12Cc3cncc(c31)C2=O,28.59152603149414
N#CC12c3nc4cc(c31)C(=O)C2C#C4,29.568920135498047
C#CC1C(=O)c2ccc3c(n2)C31,31.602527618408203
C#CC12Cc3ccnc(c31)C2=O,25.84991455078125
C#CC1(C)C(=O)c2cncc1c2,27.23680877685547
O=CC1C#CC2=CC3=CN=C2C31,17.57119369506836
O=C1C2=NC3=C4C5=C2C3C4C1C#C5,21.04482650756836
C#CC1(C=O)C2=C3N=CC(=C2)C31,19.081165313720703
C#CC12CCc3cc1cnc3C2=O,28.419536590576172
C#CC(C)(C=O)c1cccnc1,18.615270614624023
O=C1c2ncc3c4c2C3C1C#C4,28.621387481689453
C#CC12C(=O)c3cnc(c1c3)C2C#N,22.284954071044922
N#CC12c3c4cnc(c31)C#CC2C4=O,22.719486236572266
N#CCC1(C=O)C#Cc2cc1ccn2,23.12476348876953
N#CC12c3cnc4c(c31)C#CC2C4=O,22.07982635498047
C#CC1(C)C(=O)c2ccnc1c2,27.35249137878418
O=C1N2C3=C4C5=C6C47C(C15C#C3)C627,25.588573455810547
C#CC1(CC#N)C(=O)c2cc1ccn2,25.62326431274414
O=C1c2cncc3c2CCC1C#C3,32.69236755371094
N#CC1c2ccc3nc2C(=O)C1C#C3,22.582550048828125
C#CC12C(=O)c3cncc(c31)C2C#N,22.21366310119629
N#CC1c2cc3cc(n2)C#CC1C3=O,23.3245849609375
O=C1c2ncc3c4c2C#CC13C4,31.978885650634766
C#CC12C(=O)C3=NC4=C5C1=C3C452,21.885221481323242
C#CC12C(=O)C3=CN4C5=CC31C2C54,19.93065071105957
C#CC1C(=O)C2=NC3=CC=C2C31C,19.404142379760742
O=CC1C#CC2=C3N=CC(=C2)C31,15.496906280517578
C#CC12C(=O)c3ncc4c(c31)C42C#N,23.796594619750977
N#CCC12C#Cc3ccc1nc3C2=O,22.75274658203125
C#CC1C(=O)C23C4=C5C6=CN2C13C654,21.761964797973633
C#CC1(C)C(=O)c2cccnc21,28.327184677124023
C#CC1C(=O)c2ccnc3c2C31C#N,20.090904235839844
C#CC12C(=O)C3=CC1=C1N=C3C12,20.62936782836914
C#CC1CC23C4=NC2=C3C(=C4)C1=O,27.075246810913086
N#CC12C3=CN=C4C(=O)C1C#CC3=C42,21.917238235473633
CC1C#Cc2cncc(c2)C1=O,30.47989845275879
C#CC1C(=O)c2cnc3c(c2)C31C,25.6030216217041
O=C1c2nc3c4cc2C(C3)C1C#C4,28.757709503173828
C#CC12CC3C4=C1C3=C(C=N4)C2=O,19.60765838623047
N#CC12C3=C4C5=C1C(=N3)C(=O)C42C#C5,22.047592163085938
CC1c2nc3c4cc2C#CC31C4=O,29.52985382080078
C#CC12CCc3ccc1c(n3)C2=O,31.37181282043457
C#CC1C(=O)C2=NC3=CC4=C2C341,21.29470443725586
C#CC12C(=O)c3cnc1c(c3)C2C,25.634811401367188
C#CC(CC#N)C(=O)c1ccncc1,18.25674057006836
O=CC1C#Cc2ccc(nc2)CC1,27.271621704101562
C#CC12C(=O)C3=C4C1=CC(=N3)C42,20.193979263305664
C#CC1C(=O)c2ccnc3c2C31C#N,20.090904235839844
O=C1C2=CC3=C4C#CC1C3C2=N4,20.544017791748047
C#CC12C(=O)c3cc(nc1c3)C2C#N,21.339529037475586
O=C1c2ccnc3c2CC1C#C3,33.856651306152344
N#CCC1(C=O)C#Cc2ccnc1c2,22.578062057495117
O=CC12C#Cc3nc1ccc3C2,26.979843139648438
O=CC12C#CC3=CC14C=CN3C2C4,21.157207489013672
C#CC1C(=O)c2cc3c(cn2)C31C#N,22.479496002197266
C#CC1C(=O)C2=C3C4=NC(=C2)C31C4,19.973934173583984
O=C1c2c3ncc4c2CC14C#C3,30.110157012939453
N#CC12c3cc4c(nc31)C#CC42C=O,21.428619384765625
C#CC1C(=O)c2ccc3nc2C31,30.87863540649414
C#CC12C(=O)C34N=CC5=C6C(C513)C624,21.761474609375
O=CC12C#Cc3cc4c1c(n3)C2C4,28.22653579711914
C#CC12C(=O)C34C5=CN(C=C13)C5C24,20.58955955505371
O=C1c2cnc3c(c2)C#CC1C3,33.978519439697266
C#CC12C(=O)C3=C1C1=NC=C3C12,18.84041976928711
C#CC12CC34C5=C(C1=O)C3=C4C2=N5,23.2969913482666
C#CC1(C=O)C2=CC3=CC(=N2)C31C#N,18.539936065673828
C#CC12C(=O)c3cc(ncc31)C2C#N,21.825992584228516
O=C1c2cc3cc(n2)CC1C#C3,31.477523803710938
C#CC1(C=O)c2ccc(nc2)C1C#N,19.983692169189453
N#CC12C3=CC4=C1C(=N3)C2(C=O)C#C4,19.15465545654297
O=CC1C#Cc2cc3c4nc2CC341,27.257646560668945
C#CC1(C=O)c2ncc3cc2C31,25.801063537597656
N#CC12C3=CN=CC1=C3C#CC2C=O,18.814037322998047
